neighborhood_id,name,district,lat,lon,population
823,ÇOBANÇEŞME,BAHÇELİEVLER,41.003311,28.83026,30107
824,ÇUBUKLU,BEYKOZ,41.104425,29.082708,20137
825,ÇUKUR,BEYOĞLU,41.037152,28.978043,1746
826,ÇİFTALAN,EYÜPSULTAN,41.254908,28.910622,193
827,ÇİFTE HAVUZLAR,ESENLER,41.0270985,28.897503,2088
828,ÇİFTLİK,BEYKOZ,41.080517,29.140898,5750
829,ÇİFTLİKKÖY,ÇATALCA,41.340317,28.406383,1965
830,ÇİLİNGİR,ARNAVUTKÖY,41.187289,28.677345,1174
831,ÖMER AVNİ,BEYOĞLU,41.03531,28.99257,1884
832,ÖMERLİ,ARNAVUTKÖY,41.11575,28.637798,7619
833,ÖMERLİ,ÇEKMEKÖY,41.077086,29.329894,5899
834,ÖRCÜNLÜ,ÇATALCA,41.223469,28.524087,532
835,ÖRENCİK,ÇATALCA,41.329695,28.483561,1020
836,ÖRNEK,ATAŞEHİR,40.998558,29.078311,27070
837,ÖRNEKKÖY,BEYKOZ,41.139553,29.143197,4345
838,ÖRNEKTEPE,BEYOĞLU,41.054993,28.954784,11201
839,ÖĞÜMCE,BEYKOZ,41.165387,29.267164,474
840,ÜNALAN,ÜSKÜDAR,41.00166,29.069248,34492
841,ÜNİVERSİTE,AVCILAR,40.996174,28.712767,32302
842,ÜVEZLİ,ŞİLE,41.114315,29.445241,571
843,ÜÇEVLER,ESENYURT,41.026862,28.677321,27861
844,İCADİYE,ÜSKÜDAR,41.027083,29.034038,15185
845,İDEALTEPE,MALTEPE,40.941045,29.121805,24420
846,İHSANİYE,EYÜPSULTAN,41.239482,28.809599,171
847,İHSANİYE,ÇATALCA,41.254521,28.358996,1918
848,İMRAHOR,ARNAVUTKÖY,41.215179,28.745541,12184
849,İMRENDERE,ŞİLE,41.141374,29.598493,469
850,İMRENLİ,ŞİLE,41.146281,29.738144,412
851,İNCEĞİZ,ÇATALCA,41.186727,28.403994,1072
852,İNCİRKÖY,BEYKOZ,41.1163445,29.10519,16348
853,İNCİRTEPE,ESENYURT,41.020639,28.690302,28130
854,İNKILAP,ÜMRANİYE,41.036102,29.109965,35479
855,İNÖNÜ,ATAŞEHİR,40.97533,29.14805,30860
856,İNÖNÜ,BAĞCILAR,41.03141,28.854599,22370
857,İNÖNÜ,ESENYURT,41.026086,28.688904,26737
858,İNÖNÜ,KÜÇÜKÇEKMECE,41.023141,28.796824,69800
859,İNÖNÜ,SANCAKTEPE,41.010637,29.211766,24157
860,İSAKÖY,ŞİLE,41.107361,29.824238,286
861,İSHAKLI,BEYKOZ,41.139675,29.302603,1367
862,İSKENDERPAŞA,FATİH,41.015166,28.946698,11551
863,İSLAMBEY,ARNAVUTKÖY,41.190844,28.74652,27838
864,İSLAMBEY,EYÜPSULTAN,41.049696499999996,28.927444,16014
865,İSMET PAŞA,BAYRAMPAŞA,41.042279,28.907801,15048
866,İSMETPAŞA,SULTANGAZİ,41.109601,28.858003,53388
867,İSTASYON,KÜÇÜKÇEKMECE,41.02818,28.776003,43551
868,İSTASYON,TUZLA,40.829442,29.321224,26825
869,İSTİKLAL,BEYOĞLU,41.039409,28.967485,5048
870,İSTİKLAL,ESENYURT,41.03832,28.647997,18702
871,İSTİKLAL,ÜMRANİYE,41.018405,29.100264,47729
872,İSTİNYE,SARIYER,41.118735,29.050684,15405
873,İZZET PAŞA,ŞİŞLİ,41.06745,28.987688,7444
874,İZZETTİN,ÇATALCA,41.177208,28.502454,1406
875,İÇERENKÖY,ATAŞEHİR,40.968982,29.116257,69112
876,İÇMELER,TUZLA,40.848974,29.306016,11908
877,ŞAHİNTEPE,BAŞAKŞEHİR,41.072388,28.726506,31117
878,ŞAMLAR,BAŞAKŞEHİR,41.125069,28.75351,1245
879,ŞEHREMİNİ,FATİH,41.012461,28.926936,19595
880,ŞEHSUVAR BEY,FATİH,41.004442,28.968585,1507
881,ŞEHİTLER,ESENYURT,41.033918,28.65457,16868
882,ŞEMSİPAŞA,GAZİOSMANPAŞA,41.064923,28.903671,24993
883,ŞENLİKKÖY,BAKIRKÖY,40.980539,28.793378,27990
884,ŞERİFALİ,ÜMRANİYE,41.003192,29.145084,9854
885,ŞEYHLİ,PENDİK,40.907374000000004,29.290626500000002,19728
886,ŞUAYİPLİ,ŞİLE,41.133147,29.801168,303
887,ŞİFA,TUZLA,40.827019,29.357321,32299
888,ŞİRİNEVLER,BAHÇELİEVLER,40.9969275,28.8490765,51979
889,ŞİRİNTEPE,KAĞITHANE,41.08794,28.990746,21923
